id,name,depth,is_leaf,products,full_path,measured_need,measured_n,share_net_content,share_pack_count,share_colour,share_flavour,share_material,share_garment_size,share_scent,share_model_code,inferred_verdict,inferred_node,inferred_n,inferred_attrs,inferred_flagged_ancestor,inferred_tier
411,KACAMATA BACA,3,true,290,Fashion > KACAMATA > KACAMATA BACA,colour|model_code,2,0.0,0.0,0.228,0.003,0.0,0.0,0.0,0.403,UNMAPPED,,0,,,
535,WAFER,4,true,288,"Makanan dan Minuman > MAKANAN KECIL  > COOKIES, BISKUIT DAN LAIN LAIN > WAFER",colour|flavour|net_content,3,0.99,0.076,0.205,0.361,0.0,0.01,0.0,0.017,UNMAPPED,,0,,,
515,YOGHURT,4,true,287,Makanan dan Minuman > MINUMAN > MINUMAN DALAM KEMASAN > YOGHURT,colour|flavour|net_content,3,0.965,0.07,0.432,0.341,0.003,0.0,0.014,0.063,EXACT,"Makanan, Minuman & Tembakau > Item Makanan > Produk Susu > Yoghurt",7,Informasi alergen | Varian beta-kasein | Preferensi diet | Kandungan lemak | Rasa | Persyaratan penyimpanan | Bahan dasar yogurt,False,exact-raw
1215,ROK MAXI WANITA,4,true,280,Fashion > FASHION WANITA > BAWAHAN WANITA > ROK MAXI WANITA,colour,1,0.011,0.0,0.225,0.025,0.082,0.089,0.004,0.075,UNMAPPED,,0,,,
391,PAKAIAN BAYI,3,false,277,Fashion > FASHION ANAK & BAYI > PAKAIAN BAYI,,0,0.014,0.0,0.025,0.004,0.018,0.014,0.004,0.17,EXACT,Busana dan Aksesori > Pakaian,9,Kelompok usia | Petunjuk perawatan | Fitur pakaian | Warna | Kain | Pola | Ukuran | Jenis ukuran | Jenis kelamin sasaran,True,exact-stripped
1197,GAUN MUSLIM WANITA,4,true,270,Fashion > FASHION WANITA > BAJU MUSLIM WANITA > GAUN MUSLIM WANITA,,0,0.015,0.0,0.033,0.007,0.0,0.007,0.004,0.03,UNMAPPED,,0,,,
1362,SABUN BADAN BATANG,5,true,270,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN BADAN > SABUN BADAN > SABUN BADAN BATANG,net_content|pack_count|scent,3,0.959,0.241,0.167,0.133,0.007,0.0,0.204,0.144,FUZZY,Kesehatan & Kecantikan > Perawatan Tubuh > Kosmetik > Mandi & Perawatan Tubuh > Sabun Batang,18,Kelompok usia | Kandungan Alkohol/Pelarut | Area tubuh | Warna | Bahan penyusun | Jenis agen eksfoliasi | Keharuman | Bahan-bahan | Bahan | Jenis kemasan | Pola | Sertifikasi & standar produk | Bentuk produk | Aroma | Bentuk | Efek perawatan kulit | Metode pembuatan sabun | Cocok untuk jenis kulit,False,fuzzy-raw
565,BUMBU MASAK INSTAN,4,true,269,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BUMBU DAPUR > BUMBU MASAK INSTAN,flavour|net_content,2,0.996,0.033,0.067,0.323,0.0,0.0,0.004,0.019,UNMAPPED,,0,,,
1186,KAUS WANITA,4,true,268,Fashion > FASHION WANITA > ATASAN WANITA > KAUS WANITA,colour,1,0.049,0.0,0.59,0.007,0.0,0.063,0.0,0.037,FUZZY,Busana dan Aksesori > Pakaian > Lingeri > Kaus Dalam Wanita,8,Petunjuk perawatan | Warna | Kain | Fitur pakaian intim | Pola | Ukuran | Jenis ukuran | Jenis kelamin sasaran,False,fuzzy-raw
311,BUKU ANAK-ANAK,3,true,267,Alat dan Buku Tulis > BUKU BACAAN > BUKU ANAK-ANAK,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184,UNMAPPED,,0,,,
305,PEN,3,true,266,Alat dan Buku Tulis > ALAT TULIS > PEN,colour|model_code,2,0.0,0.034,0.47,0.019,0.0,0.004,0.004,0.361,UNMAPPED,,0,,,
1791,OLYMPIC,3,true,264,UNUSED > AREA DISPLAY > OLYMPIC,colour,1,0.004,0.011,0.795,0.186,0.008,0.0,0.0,0.019,UNMAPPED,,0,,,
472,BEDAK WAJAH,3,true,255,Kosmetik dan Alat Kecantikan > MAKE UP WAJAH > BEDAK WAJAH,colour|net_content,2,0.792,0.0,0.435,0.008,0.0,0.0,0.008,0.173,EXACT,Kesehatan & Kecantikan > Perawatan Tubuh > Kosmetik > Makeup > Rias Wajah > Bedak Wajah,17,Kandungan Alkohol/Pelarut | Warna | Finis kosmetik | Tingkat cakupan | Jenis dispenser | Warna bedak wajah | Jenis bedak wajah | Keharuman | Fitur riasan | Warna riasan | Bahan | Sertifikasi & standar produk | Bentuk produk | Tingkat SPF | Warna kulit | Warna dasar kulit | Cocok untuk jenis kulit,False,exact-raw
40,BUKU BACAAN,2,false,252,Alat dan Buku Tulis > BUKU BACAAN,,0,0.0,0.0,0.048,0.004,0.0,0.0,0.0,0.012,UNMAPPED,,0,,,
51,FASHION WANITA,2,false,252,Fashion > FASHION WANITA,,0,0.044,0.008,0.107,0.028,0.036,0.099,0.0,0.075,UNMAPPED,,0,,,
170,STOP KONTAK,3,true,244,Perbaikan Rumah > ALAT ALAT PERBAIKAN RUMAH > STOP KONTAK,model_code,1,0.094,0.0,0.143,0.0,0.0,0.082,0.0,0.238,UNMAPPED,,0,,,
430,KAUS KAKI PRIA,3,true,244,Fashion > SEPATU PRIA > KAUS KAKI PRIA,colour|model_code,2,0.0,0.008,0.234,0.0,0.0,0.139,0.0,0.328,EXACT,Busana dan Aksesori > Pakaian > Kaus Kaki,11,Ukuran aksesori | Aktivitas | Kelompok usia | Fitur pakaian | Warna | Kain | Pola | Jenis ukuran | Tingkat bantalan kaus kaki | Gaya ujung kaus kaki | Jenis kelamin sasaran,True,exact-stripped
1148,PAKAIAN DALAM ANAK PEREMPUAN,4,true,243,Fashion > FASHION ANAK & BAYI > PAKAIAN ANAK PEREMPUAN > PAKAIAN DALAM ANAK PEREMPUAN,model_code,1,0.053,0.012,0.189,0.004,0.0,0.053,0.0,0.374,EXACT,Busana dan Aksesori > Pakaian > Pakaian Bayi & Anak > Pakaian Dalam Bayi & Anak > Pakaian Dalam Anak Perempuan,9,Kelompok usia | Petunjuk perawatan | Warna | Kain | Fitur pakaian intim | Pola | Ukuran | Jenis ukuran | Jenis kelamin sasaran,True,exact-raw
7,Alat dan Buku Tulis,1,false,241,Alat dan Buku Tulis,colour|pack_count,2,0.116,0.212,0.353,0.008,0.017,0.004,0.05,0.178,FUZZY,Perlengkapan Kantor > Perlengkapan Kantor Umum > Produk Kertas > Alat Tulis,2,Warna | Pola,False,fuzzy-raw
240,BUNGA & TANAMAN ARTIFISIAL (BUATAN),3,true,241,"Hobi, Ibadah, dan Olahraga > BERKEBUN > BUNGA & TANAMAN ARTIFISIAL (BUATAN)",,0,0.0,0.004,0.145,0.037,0.062,0.0,0.104,0.166,UNMAPPED,,0,,,
912,SIKAT GIGI DEWASA,4,true,240,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN MULUT & GIGI > SIKAT GIGI DEWASA,pack_count,1,0.0,0.4,0.092,0.0,0.0,0.0,0.008,0.021,EXACT,Kesehatan & Kecantikan > Perawatan Tubuh > Perawatan Mulut > Sikat Gigi,16,Kelompok usia | Ukuran baterai | Jenis baterai | Bahan bulu sikat | Bentuk bulu sikat | Warna | Kekerasan | Bahan pegangan | Jenis Kayu | Bahan | Fungsi perawatan mulut | Pola | Bentuk produk | Ukuran kepala sikat gigi | Jenis penggunaan | Finishing kayu,True,exact-stripped
388,TOPI DEWASA,3,true,237,Fashion > AKSESORIS FASHION DEWASA > TOPI DEWASA,colour,1,0.0,0.0,0.215,0.025,0.042,0.0,0.0,0.004,EXACT,Busana dan Aksesori > Aksesori Pakaian > Topi,10,Item aksesori yang disertakan | Ukuran aksesori | Kelompok usia | Warna | Kain | Fitur penutup kepala | Pola | Ukuran | Jenis ukuran | Jenis kelamin sasaran,True,exact-stripped
437,SEPATU SNEAKERS PRIA,3,true,236,Fashion > SEPATU PRIA > SEPATU SNEAKERS PRIA,colour|garment_size,2,0.0,0.0,0.314,0.0,0.0,0.61,0.0,0.085,UNMAPPED,,0,,,
438,KAUS KAKI WANITA,3,true,236,Fashion > SEPATU WANITA > KAUS KAKI WANITA,model_code,1,0.0,0.008,0.102,0.017,0.0,0.042,0.0,0.301,EXACT,Busana dan Aksesori > Pakaian > Kaus Kaki,11,Ukuran aksesori | Aktivitas | Kelompok usia | Fitur pakaian | Warna | Kain | Pola | Jenis ukuran | Tingkat bantalan kaus kaki | Gaya ujung kaus kaki | Jenis kelamin sasaran,True,exact-stripped
573,ES KRIM,4,true,233,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > ES KRIM & LAINNYA > ES KRIM,colour|flavour|model_code|net_content,4,0.781,0.009,0.288,0.326,0.017,0.0,0.0,0.227,EXACT,"Makanan, Minuman & Tembakau > Item Makanan > Hidangan Pencuci Mulut Beku & Kebaruan > Es Krim & Yoghurt Beku > Es Krim",4,Informasi alergen | Preferensi diet | Format es krim | Persyaratan penyimpanan,False,exact-raw
1149,PAKAIAN MUSLIM ANAK PEREMPUAN,4,true,232,Fashion > FASHION ANAK & BAYI > PAKAIAN ANAK PEREMPUAN > PAKAIAN MUSLIM ANAK PEREMPUAN,colour,1,0.017,0.0,0.254,0.026,0.013,0.095,0.026,0.108,FUZZY,Busana dan Aksesori > Pakaian > Pakaian Bayi & Anak > Pakaian Dalam Bayi & Anak > Pakaian Dalam Anak Perempuan,9,Kelompok usia | Petunjuk perawatan | Warna | Kain | Fitur pakaian intim | Pola | Ukuran | Jenis ukuran | Jenis kelamin sasaran,True,fuzzy-raw
256,PERAWATAN HEWAN PELIHARAAN,3,false,230,"Hobi, Ibadah, dan Olahraga > HEWAN PELIHARAAN > PERAWATAN HEWAN PELIHARAAN",net_content,1,0.23,0.026,0.061,0.048,0.035,0.0,0.039,0.022,UNMAPPED,,0,,,
180,PYLOX,3,true,227,Perbaikan Rumah > MATERIAL PERBAIKAN RUMAH > PYLOX,colour|model_code|net_content,3,0.515,0.0,0.789,0.013,0.004,0.0,0.013,0.322,UNMAPPED,,0,,,
29,MENJAHIT,2,false,225,"Hobi, Ibadah, dan Olahraga > MENJAHIT",colour,1,0.036,0.071,0.533,0.058,0.107,0.0,0.009,0.009,UNMAPPED,,0,,,
409,JAM TANGAN WANITA,3,true,224,Fashion > JAM TANGAN > JAM TANGAN WANITA,colour|model_code,2,0.0,0.0,0.518,0.04,0.04,0.0,0.049,0.317,EXACT,Busana dan Aksesori > Perhiasan > Jam Tangan,14,Kelompok usia | Warna tali | Pola tali | Warna casing | Bahan wadah | Pola casing | Bahan kristal | Warna pelat jam | Pola pelat jam | Jenis kelamin sasaran | Layar jam tangan | Fitur jam tangan | Bahan jam tangan | Pergerakan jam,True,exact-stripped
111,SAYURAN SEGAR,3,false,222,Makanan dan Minuman > FRESH > SAYURAN SEGAR,,0,0.153,0.0,0.176,0.176,0.036,0.0,0.009,0.099,UNMAPPED,,0,,,
1559,CERMIN,6,true,222,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERLENGKAPAN RUMAH TANGGA > PERLENGKAPAN KAMAR & KAMAR MANDI > CERMIN,colour|material,2,0.113,0.023,0.207,0.009,0.302,0.05,0.0,0.063,EXACT,Rumah & Taman > Dekorasi > Cermin,10,Warna | Gaya tepi | Desain rangka | Opsi pencahayaan | Bahan | Jenis cermin | Jenis pemasangan | Orientasi | Pola | Bentuk,True,exact-raw
358,KANTONG WARNA WARNI,3,true,221,Alat dan Buku Tulis > PERALATAN UMUM > KANTONG WARNA WARNI,model_code,1,0.059,0.041,0.086,0.014,0.018,0.005,0.0,0.262,UNMAPPED,,0,,,
922,PEMBALUT,4,true,221,Perawatan Diri & Rumah Tangga > Perawatan Diri > KEBUTUHAN KHUSUS WANITA > PEMBALUT,pack_count,1,0.009,0.792,0.014,0.0,0.0,0.014,0.063,0.023,UNMAPPED,,0,,,
14,MAKANAN KECIL ,2,false,220,Makanan dan Minuman > MAKANAN KECIL ,flavour|net_content,2,0.886,0.014,0.105,0.405,0.018,0.0,0.009,0.027,FUZZY,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Perlengkapan Hewan Kecil > Makanan Hewan Kecil,6,Jenis hewan | Jenis kemasan | Rasa makanan hewan peliharaan | Kebutuhan makanan hewan kecil | Bentuk makanan hewan kecil | Bahan makanan hewan kecil,False,fuzzy-raw
41,BUKU TULIS,2,false,219,Alat dan Buku Tulis > BUKU TULIS,pack_count,1,0.009,0.224,0.096,0.005,0.023,0.009,0.0,0.151,UNMAPPED,,0,,,
1410,DETERJEN CAIR,5,false,218,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN LAUNDRY > DETERJEN PAKAIAN > DETERJEN CAIR,net_content|scent,2,0.83,0.064,0.197,0.055,0.0,0.0,0.372,0.055,UNMAPPED,,0,,,
322,BALON,3,true,214,Alat dan Buku Tulis > DEKORASI & KELENGKAPAN PESTA > BALON,colour,1,0.0,0.047,0.612,0.0,0.0,0.0,0.005,0.014,EXACT,Seni & Hiburan > Pesta & Perayaan > Perlengkapan Pesta > Balon,8,Ukuran aksesori | Jenis penutup/katup balon | Bentuk balon | Jenis perayaan | Warna | Gas inflasi yang kompatibel | Bahan | Pola,False,exact-raw
361,KOTAK PENSIL (PENCIL CASE),3,true,214,Alat dan Buku Tulis > PERALATAN UMUM > KOTAK PENSIL (PENCIL CASE),,0,0.0,0.009,0.093,0.005,0.07,0.005,0.005,0.15,UNMAPPED,,0,,,
1475,SABUN BADAN CAIR KEMASAN BOTOL,6,true,213,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN BADAN > SABUN BADAN > SABUN BADAN CAIR > SABUN BADAN CAIR KEMASAN BOTOL,net_content,1,0.906,0.0,0.192,0.099,0.005,0.0,0.197,0.005,UNMAPPED,,0,,,
889,MASKER KECANTIKAN,4,true,212,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN WAJAH > MASKER KECANTIKAN,net_content,1,0.882,0.028,0.198,0.075,0.009,0.0,0.047,0.0,UNMAPPED,,0,,,
1813,JAS HUJAN,4,true,206,Fashion > AKSESORIS FASHION DEWASA > UNTUK HUJAN > JAS HUJAN,,0,0.019,0.0,0.107,0.034,0.044,0.029,0.0,0.068,AMBIGUOUS,,0,,,exact-raw
188,GEMBOK RUMAH,3,true,203,Perbaikan Rumah > PERLENGKAPAN PERBAIKAN RUMAH > GEMBOK RUMAH,,0,0.153,0.0,0.133,0.0,0.01,0.0,0.0,0.059,UNMAPPED,,0,,,
1245,KAUS KAKI ANAK & BAYI LAKI-LAKI,4,true,203,Fashion > SEPATU ANAK & BAYI > SEPATU ANAK & BAYI LAKI-LAKI > KAUS KAKI ANAK & BAYI LAKI-LAKI,garment_size|model_code,2,0.0,0.064,0.118,0.0,0.0,0.296,0.0,0.36,EXACT,Busana dan Aksesori > Pakaian > Kaus Kaki,11,Ukuran aksesori | Aktivitas | Kelompok usia | Fitur pakaian | Warna | Kain | Pola | Jenis ukuran | Tingkat bantalan kaus kaki | Gaya ujung kaus kaki | Jenis kelamin sasaran,True,exact-stripped
911,PASTA GIGI DEWASA,4,true,202,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN MULUT & GIGI > PASTA GIGI DEWASA,colour|flavour|net_content|scent,4,0.995,0.079,0.317,0.218,0.005,0.0,0.213,0.054,EXACT,Kesehatan & Kecantikan > Perawatan Tubuh > Perawatan Mulut > Pasta Gigi,10,Kelompok usia | Kandungan Alkohol/Pelarut | Bahan terperinci | Rasa | Kandungan fluorida | Bahan | Fungsi perawatan mulut | Sertifikasi & standar produk | Bentuk produk | Jenis pasta gigi,False,exact-stripped
1214,LEGGING WANITA,4,true,202,Fashion > FASHION WANITA > BAWAHAN WANITA > LEGGING WANITA,colour|garment_size|net_content,3,0.257,0.0,0.569,0.03,0.03,0.262,0.0,0.01,AMBIGUOUS,,0,,,exact-stripped
877,PEWARNA RAMBUT,4,true,201,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN RAMBUT > PEWARNA RAMBUT,colour|net_content,2,0.547,0.015,0.582,0.035,0.0,0.0,0.02,0.144,EXACT,Kesehatan & Kecantikan > Perawatan Tubuh > Perawatan Rambut > Pewarna Rambut,14,Kandungan Alkohol/Pelarut | Jenis pemakaian | Fitur keamanan bahan kimia | Warna | Efek kondisioner | Kekuatan developer | Keharuman | Tingkat cakupan uban | Warna rambut | Formulasi pewarna rambut | Bahan | Pola | Bentuk produk | Jenis kelamin sasaran,False,exact-raw
1172,PECI,4,true,201,Fashion > FASHION PRIA > BAJU MUSLIM PRIA > PECI,,0,0.0,0.0,0.08,0.01,0.075,0.01,0.0,0.134,UNMAPPED,,0,,,
1627,CETAKAN / LOYANG KUE,7,true,201,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT DAPUR & AKSESORIS DAPUR > CETAKAN / LOYANG KUE,,0,0.0,0.189,0.035,0.0,0.085,0.0,0.01,0.01,EXACT,Rumah & Taman > Dapur & Ruang Makan > Peralatan Masak & Baking > Peralatan Baking > Loyang & Cetakan Kue,7,Bentuk peralatan baking | Petunjuk pembersihan | Warna | Fitur peralatan masak/panggang | Bahan peralatan masak/panggang | Pola | Sertifikasi & standar produk,False,exact-raw
449,TAS TRAVEL & KOPER,3,false,199,Fashion > TAS & KOPER > TAS TRAVEL & KOPER,colour,1,0.015,0.156,0.528,0.035,0.055,0.005,0.08,0.136,UNMAPPED,,0,,,
173,BAUT/SEKRUP,3,true,197,Perbaikan Rumah > MATERIAL PERBAIKAN RUMAH > BAUT/SEKRUP,pack_count,1,0.0,0.66,0.02,0.0,0.081,0.0,0.0,0.041,UNMAPPED,,0,,,
1295,SERAGAM SMP,4,true,195,Fashion > SERAGAM & ATRIBUT SEKOLAH > SERAGAM SEKOLAH > SERAGAM SMP,colour,1,0.097,0.0,0.523,0.0,0.0,0.097,0.0,0.0,UNMAPPED,,0,,,
510,MINUMAN KESEHATAN,4,true,193,Makanan dan Minuman > MINUMAN > MINUMAN DALAM KEMASAN > MINUMAN KESEHATAN,flavour|net_content|pack_count,3,0.87,0.363,0.135,0.389,0.016,0.0,0.036,0.01,UNMAPPED,,0,,,
312,BUKU FIKSI,3,true,190,Alat dan Buku Tulis > BUKU BACAAN > BUKU FIKSI,model_code,1,0.0,0.0,0.037,0.011,0.0,0.0,0.0,0.342,UNMAPPED,,0,,,
1519,MASKER ANTI DEBU,6,true,188,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > MASKER ANTI DEBU,colour|model_code|pack_count,3,0.0,0.574,0.346,0.011,0.032,0.0,0.0,0.282,FUZZY,Bisnis & Industri > Perlengkapan Pelindung Keselamatan Kerja > Masker Pelindung > Masker Debu,8,Ukuran aksesori | Warna | Jenis masker debu | Kelas filtrasi | Bahan roda gigi | Pola | Fitur masker pelindung | Jenis penggunaan,False,fuzzy-raw
1409,DETERJEN BUBUK,5,true,186,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN LAUNDRY > DETERJEN PAKAIAN > DETERJEN BUBUK,net_content|scent,2,1.0,0.048,0.145,0.081,0.0,0.0,0.382,0.027,UNMAPPED,,0,,,
1165,JAKET PRIA,4,true,182,Fashion > FASHION PRIA > BAJU LUARAN PRIA > JAKET PRIA,colour,1,0.005,0.0,0.253,0.022,0.022,0.06,0.0,0.115,EXACT,Busana dan Aksesori > Pakaian > Pakaian Aktif > Rompi & Jaket Aktif > Jaket,15,Fitur pakaian aktif | Aktivitas | Kelompok usia | Petunjuk perawatan | Warna | Kain | Bahan pengisi isolasi | Garis leher | Pola | Ukuran | Jenis ukuran | Jenis panjang lengan | Jenis kelamin sasaran | Jenis panjang atasan | Panjang bukaan ritsleting,False,exact-stripped
307,PENSIL,3,true,181,Alat dan Buku Tulis > ALAT TULIS > PENSIL,model_code,1,0.0,0.044,0.088,0.006,0.0,0.006,0.0,0.331,EXACT,Perlengkapan Kantor > Peralatan Kantor > Alat Tulis & Gambar > Pena & Pensil > Pensil,5,Warna | Jenis Kayu | Pola | Fitur pensil | Finishing kayu,True,exact-raw
77,SUSU FORMULA BAYI,3,true,174,Makanan dan Minuman > KONSUMSI BAYI > SUSU FORMULA BAYI,flavour|net_content,2,0.983,0.0,0.149,0.368,0.0,0.0,0.0,0.092,EXACT,Bayi & Balita > Perawatan & Pemberian Makan > Makanan Bayi & Balita > Susu Formula Bayi,1,Level susu formula,True,exact-raw
44,KERTAS,2,false,173,Alat dan Buku Tulis > KERTAS,colour|pack_count,2,0.04,0.405,0.249,0.006,0.023,0.0,0.006,0.035,UNMAPPED,,0,,,
1127,BANDO & BANDANA ANAK,4,true,173,Fashion > AKSESORIS FASHION ANAK > AKSESORIS RAMBUT ANAK > BANDO & BANDANA ANAK,,0,0.012,0.0,0.075,0.023,0.064,0.006,0.006,0.0,UNMAPPED,,0,,,
1133,BANDO & BANDANA DEWASA,4,true,173,Fashion > AKSESORIS FASHION DEWASA > AKSESORIS RAMBUT DEWASA > BANDO & BANDANA DEWASA,,0,0.0,0.0,0.139,0.017,0.023,0.0,0.006,0.058,UNMAPPED,,0,,,
1173,SARUNG,4,true,172,Fashion > FASHION PRIA > BAJU MUSLIM PRIA > SARUNG,,0,0.0,0.0,0.041,0.041,0.0,0.052,0.006,0.064,UNMAPPED,,0,,,
1191,KARDIGAN WANITA,4,true,171,Fashion > FASHION WANITA > BAJU LUARAN WANITA > KARDIGAN WANITA,colour,1,0.0,0.0,0.222,0.053,0.029,0.053,0.012,0.035,AMBIGUOUS,,0,,,exact-stripped
2,Keperluan Anak dan Bayi,1,false,170,Keperluan Anak dan Bayi,colour|model_code,2,0.047,0.082,0.306,0.029,0.1,0.029,0.0,0.665,UNMAPPED,,0,,,
1546,TEMPAT PENYIMPANAN LAINNYA,6,false,169,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > TEMPAT PENYIMPANAN LAINNYA,model_code,1,0.136,0.018,0.101,0.012,0.012,0.0,0.0,0.355,FUZZY,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Wadah Makanan Hewan Piaraan > Tempat Penyimpanan Makanan,1,Bahan,False,fuzzy-raw
428,SEPATU ANAK & BAYI LAKI-LAKI,3,false,168,Fashion > SEPATU ANAK & BAYI > SEPATU ANAK & BAYI LAKI-LAKI,colour|garment_size,2,0.0,0.0,0.524,0.012,0.0,0.946,0.012,0.06,EXACT,Busana dan Aksesori > Sepatu,17,Kelompok usia | Petunjuk perawatan | Jenis penutupan | Warna | Metode pembuatan alas kaki | Bahan alas kaki | Jenis ketinggian tumit | Bahan pelapis | Gaya acara | Bahan sol luar | Pola | Fitur sepatu | Kesesuaian sepatu | Ukuran sepatu | Jenis kelamin sasaran | Jenis pelindung ujung | Gaya kaki,True,exact-stripped
1129,JEPIT RAMBUT ANAK,4,true,167,Fashion > AKSESORIS FASHION ANAK > AKSESORIS RAMBUT ANAK > JEPIT RAMBUT ANAK,,0,0.0,0.042,0.102,0.006,0.048,0.0,0.006,0.024,AMBIGUOUS,,0,,,fuzzy-stripped
519,KOPI BUBUK INSTAN KEMASAN BUNGKUS/SACHET,5,true,166,"Makanan dan Minuman > COKLAT, KOPI & TEH > KOPI MENTAH > KOPI BUBUK > KOPI BUBUK INSTAN KEMASAN BUNGKUS/SACHET",colour|flavour|net_content|pack_count,4,0.976,0.958,0.223,0.289,0.0,0.0,0.006,0.0,UNMAPPED,,0,,,
542,"KACANG, BIJI BIJAN, DAN BUAH KERING",4,true,166,"Makanan dan Minuman > MAKANAN KECIL  > KACANG DAN SNACK LAINNYA > KACANG, BIJI BIJAN, DAN BUAH KERING",flavour|net_content,2,0.976,0.0,0.084,0.307,0.012,0.0,0.0,0.024,UNMAPPED,,0,,,
1795,CARDINAL NORMAL,4,false,166,UNUSED > AREA DISPLAY > CARDINAL > CARDINAL NORMAL,model_code,1,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.928,UNMAPPED,,0,,,
1281,TAS POUCH WANITA,4,true,165,Fashion > TAS & KOPER > TAS WANITA > TAS POUCH WANITA,colour|pack_count,2,0.0,0.297,0.242,0.018,0.0,0.0,0.006,0.006,UNMAPPED,,0,,,
915,BODY MIST & COLOGNE DEWASA,4,true,163,Perawatan Diri & Rumah Tangga > Perawatan Diri > FRAGRANCE & DEODORAN > BODY MIST & COLOGNE DEWASA,net_content,1,1.0,0.0,0.19,0.006,0.006,0.0,0.037,0.006,FUZZY,Kesehatan & Kecantikan > Perawatan Tubuh > Kosmetik > Parfum & Cologne > Body Mist,14,Kandungan Alkohol/Pelarut | Jenis dispenser | Keharuman | Format set hadiah | Bahan | Area aplikasi mist | Acara | Keluarga olfaktori | Sertifikasi & standar produk | Bentuk produk | Aroma | Musim | Cocok untuk jenis kulit | Jenis kelamin sasaran,False,fuzzy-stripped
1413,PELEMBUT & PEWANGI PAKAIAN (SOFTENER) KEMASAN REFILL (POUCH),5,true,162,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN LAUNDRY > PELEMBUT & PEWANGI PAKAIAN (SOFTENER) > PELEMBUT & PEWANGI PAKAIAN (SOFTENER) KEMASAN REFILL (POUCH),net_content|scent,2,0.821,0.099,0.173,0.019,0.031,0.0,0.358,0.006,UNMAPPED,,0,,,
979,PEWANGI MOBIL,4,true,161,"Hobi, Ibadah, dan Olahraga > Perawatan & Suku Cadang Mobil > AKSESORIS MOBIL > PEWANGI MOBIL",flavour|net_content|scent,3,0.72,0.093,0.155,0.211,0.0,0.0,0.503,0.0,UNMAPPED,,0,,,
1077,MAKANAN KUCING,4,true,160,"Hobi, Ibadah, dan Olahraga > HEWAN PELIHARAAN > MAKANAN HEWAN PELIHARAAN > MAKANAN KUCING",net_content,1,0.963,0.069,0.156,0.087,0.0,0.0,0.156,0.006,EXACT,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Perlengkapan Kucing > Makanan Kucing,6,Kelompok usia kucing | Jenis kemasan | Kebutuhan diet hewan peliharaan | Rasa makanan hewan peliharaan | Bentuk makanan hewan peliharaan | Suplemen makanan hewan peliharaan,True,exact-raw
287,KIPAS ANGIN,3,true,158,Elektronik > ALAT ELEKTRONIK RUMAH LAINNYA > KIPAS ANGIN,model_code,1,0.0,0.0,0.025,0.006,0.0,0.0,0.0,0.323,FUZZY,Rumah & Taman > Aksesori Peralatan Rumah Tangga > Aksesori Kipas > Remote Kipas Angin,2,Finis | Jenis pemasangan,False,fuzzy-raw
1188,TANK TOP WANITA,4,true,158,Fashion > FASHION WANITA > ATASAN WANITA > TANK TOP WANITA,colour|net_content,2,0.291,0.0,0.228,0.006,0.0,0.133,0.0,0.063,FUZZY,Busana dan Aksesori > Pakaian > Pakaian Hamil > Atasan Hamil > Kemeja Menyusui > Tank Top Menyusui,15,Kelompok usia | Gaya panel perut | Petunjuk perawatan | Warna | Kain | Fitur pakaian hamil | Garis leher | Jenis akses keperawatan | Pola | Kesesuaian tahap kehamilan | Ukuran | Jenis ukuran | Jenis panjang lengan | Jenis kelamin sasaran | Jenis panjang atasan,False,fuzzy-stripped
1369,DEODORAN ROLL-ON,5,true,157,Perawatan Diri & Rumah Tangga > Perawatan Diri > FRAGRANCE & DEODORAN > DEODORAN > DEODORAN ROLL-ON,colour|net_content|scent,3,1.0,0.013,0.255,0.032,0.0,0.0,0.204,0.006,UNMAPPED,,0,,,
