id,name,name_en,depth,numchild,is_leaf,full_code,code,is_public,ancestors_are_public,path,parent_id,parent_name,ancestor_names,full_path_name,products,products_active,products_subtree
1589,LAP KANEBO,,7,0,true,A003-02-05-01-01-03-08,08,true,true,000B000A00070001000100030008,1518,KAIN UNTUK LAP & PEL,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > KAIN UNTUK LAP & PEL,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > KAIN UNTUK LAP & PEL > LAP KANEBO,51,49,51
1519,MASKER ANTI DEBU,,6,0,true,A003-02-05-01-01-04,04,true,true,000B000A0007000100010004,1434,PERALATAN KEBERSIHAN RUMAH TANGGA,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > MASKER ANTI DEBU,188,97,188
1520,PEMBERSIH KACA (WIPER),,6,0,true,A003-02-05-01-01-05,05,true,true,000B000A0007000100010005,1434,PERALATAN KEBERSIHAN RUMAH TANGGA,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > PEMBERSIH KACA (WIPER),9,9,9
1521,PENGANGKAT DEBU PAKAIAN (LINT ROLLER),,6,0,true,A003-02-05-01-01-06,06,true,true,000B000A0007000100010006,1434,PERALATAN KEBERSIHAN RUMAH TANGGA,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > PENGANGKAT DEBU PAKAIAN (LINT ROLLER),17,15,17
1522,PENGKI,,6,0,true,A003-02-05-01-01-07,07,true,true,000B000A0007000100010007,1434,PERALATAN KEBERSIHAN RUMAH TANGGA,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > PENGKI,30,30,30
1523,SABUT & SPONS,,6,4,false,A003-02-05-01-01-08,08,true,true,000B000A0007000100010008,1434,PERALATAN KEBERSIHAN RUMAH TANGGA,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SABUT & SPONS,7,6,77
1590,SABUT & SPONS DUA SISI UNTUK DAPUR,,7,0,true,A003-02-05-01-01-08-01,01,true,true,000B000A00070001000100080001,1523,SABUT & SPONS,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SABUT & SPONS,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SABUT & SPONS > SABUT & SPONS DUA SISI UNTUK DAPUR,22,20,22
1591,SABUT NILON SAJA,,7,0,true,A003-02-05-01-01-08-02,02,true,true,000B000A00070001000100080002,1523,SABUT & SPONS,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SABUT & SPONS,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SABUT & SPONS > SABUT NILON SAJA,9,8,9
1592,SABUT STAINLESS STEEL,,7,0,true,A003-02-05-01-01-08-03,03,true,true,000B000A00070001000100080003,1523,SABUT & SPONS,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SABUT & SPONS,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SABUT & SPONS > SABUT STAINLESS STEEL,17,16,17
1593,SPON / BUSA SAJA,,7,0,true,A003-02-05-01-01-08-04,04,true,true,000B000A00070001000100080004,1523,SABUT & SPONS,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SABUT & SPONS,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SABUT & SPONS > SPON / BUSA SAJA,22,18,22
1524,SAPU,,6,3,false,A003-02-05-01-01-09,09,true,true,000B000A0007000100010009,1434,PERALATAN KEBERSIHAN RUMAH TANGGA,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SAPU,21,21,88
1594,SAPU IJUK,,7,0,true,A003-02-05-01-01-09-01,01,true,true,000B000A00070001000100090001,1524,SAPU,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SAPU,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SAPU > SAPU IJUK,8,8,8
1595,SAPU LIDI,,7,0,true,A003-02-05-01-01-09-02,02,true,true,000B000A00070001000100090002,1524,SAPU,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SAPU,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SAPU > SAPU LIDI,21,21,21
1596,SAPU NILON,,7,0,true,A003-02-05-01-01-09-03,03,true,true,000B000A00070001000100090003,1524,SAPU,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SAPU,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SAPU > SAPU NILON,38,37,38
1525,SARUNG TANGAN,,6,4,false,A003-02-05-01-01-10,10,true,true,000B000A000700010001000A,1434,PERALATAN KEBERSIHAN RUMAH TANGGA,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SARUNG TANGAN,4,4,124
1597,SARUNG TANGAN KAIN,,7,0,true,A003-02-05-01-01-10-01,01,true,true,000B000A000700010001000A0001,1525,SARUNG TANGAN,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SARUNG TANGAN,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SARUNG TANGAN > SARUNG TANGAN KAIN,56,53,56
1598,SARUNG TANGAN KARET,,7,0,true,A003-02-05-01-01-10-02,02,true,true,000B000A000700010001000A0002,1525,SARUNG TANGAN,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SARUNG TANGAN,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SARUNG TANGAN > SARUNG TANGAN KARET,24,23,24
1599,SARUNG TANGAN LATEX,,7,0,true,A003-02-05-01-01-10-03,03,true,true,000B000A000700010001000A0003,1525,SARUNG TANGAN,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SARUNG TANGAN,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SARUNG TANGAN > SARUNG TANGAN LATEX,33,32,33
1875,SARUNG TANGAN PLASTIK,,7,0,true,A003-02-05-01-01-10-04,04,true,true,000B000A000700010001000A0004,1525,SARUNG TANGAN,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SARUNG TANGAN,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SARUNG TANGAN > SARUNG TANGAN PLASTIK,7,7,7
1526,SEROK AIR UNTUK LANTAI,,6,0,true,A003-02-05-01-01-11,11,true,true,000B000A000700010001000B,1434,PERALATAN KEBERSIHAN RUMAH TANGGA,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SEROK AIR UNTUK LANTAI,12,12,12
1527,SIKAT,,6,7,false,A003-02-05-01-01-12,12,true,true,000B000A000700010001000C,1434,PERALATAN KEBERSIHAN RUMAH TANGGA,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SIKAT,7,7,159
1600,SIKAT BAJU,,7,0,true,A003-02-05-01-01-12-01,01,true,true,000B000A000700010001000C0001,1527,SIKAT,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SIKAT,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SIKAT > SIKAT BAJU,2,1,2
1601,SIKAT CUCI BAJU,,7,0,true,A003-02-05-01-01-12-02,02,true,true,000B000A000700010001000C0002,1527,SIKAT,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SIKAT,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SIKAT > SIKAT CUCI BAJU,38,38,38
1602,SIKAT LANTAI DENGAN GAGANG,,7,0,true,A003-02-05-01-01-12-03,03,true,true,000B000A000700010001000C0003,1527,SIKAT,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SIKAT,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SIKAT > SIKAT LANTAI DENGAN GAGANG,23,22,23
1603,SIKAT PEMBERSIH PERALATAN DAPUR,,7,0,true,A003-02-05-01-01-12-04,04,true,true,000B000A000700010001000C0004,1527,SIKAT,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SIKAT,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SIKAT > SIKAT PEMBERSIH PERALATAN DAPUR,34,30,34
1604,SIKAT SEMIR SEPATU,,7,0,true,A003-02-05-01-01-12-05,05,true,true,000B000A000700010001000C0005,1527,SIKAT,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SIKAT,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SIKAT > SIKAT SEMIR SEPATU,3,2,3
1605,SIKAT TANGAN,,7,0,true,A003-02-05-01-01-12-06,06,true,true,000B000A000700010001000C0006,1527,SIKAT,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SIKAT,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SIKAT > SIKAT TANGAN,2,2,2
1606,SIKAT TOILET / WC,,7,0,true,A003-02-05-01-01-12-07,07,true,true,000B000A000700010001000C0007,1527,SIKAT,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SIKAT,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SIKAT > SIKAT TOILET / WC,50,44,50
1528,TISU,,6,5,false,A003-02-05-01-01-13,13,true,true,000B000A000700010001000D,1434,PERALATAN KEBERSIHAN RUMAH TANGGA,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > TISU,6,5,237
1607,TISU BASAH NON BABY,,7,0,true,A003-02-05-01-01-13-01,01,true,true,000B000A000700010001000D0001,1528,TISU,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > TISU,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > TISU > TISU BASAH NON BABY,53,22,53
1608,TISU DAPUR,,7,0,true,A003-02-05-01-01-13-02,02,true,true,000B000A000700010001000D0002,1528,TISU,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > TISU,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > TISU > TISU DAPUR,7,7,7
1609,TISU FACIAL (HALUS),,7,0,true,A003-02-05-01-01-13-03,03,true,true,000B000A000700010001000D0003,1528,TISU,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > TISU,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > TISU > TISU FACIAL (HALUS),124,94,124
1610,TISU GULUNG,,7,0,true,A003-02-05-01-01-13-04,04,true,true,000B000A000700010001000D0004,1528,TISU,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > TISU,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > TISU > TISU GULUNG,38,31,38
1611,TISU NAPKIN (KASAR),,7,0,true,A003-02-05-01-01-13-05,05,true,true,000B000A000700010001000D0005,1528,TISU,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > TISU,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > TISU > TISU NAPKIN (KASAR),9,9,9
1892,POMPA WC,,6,0,true,A003-02-05-01-01-14,14,true,true,000B000A000700010001000E,1434,PERALATAN KEBERSIHAN RUMAH TANGGA,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > POMPA WC,7,5,7
1435,PERALATAN DAN PENYIMPANAN DI KAMAR MANDI,,5,12,false,A003-02-05-01-02,02,true,true,000B000A000700010002,955,PERALATAN RUMAH TANGGA,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI,11,5,560
1529,BASKOM AIR,,6,0,true,A003-02-05-01-02-01,01,true,true,000B000A0007000100020001,1435,PERALATAN DAN PENYIMPANAN DI KAMAR MANDI,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI > BASKOM AIR,97,93,97
1530,DISPENSER SABUN CAIR,,6,0,true,A003-02-05-01-02-02,02,true,true,000B000A0007000100020002,1435,PERALATAN DAN PENYIMPANAN DI KAMAR MANDI,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI > DISPENSER SABUN CAIR,17,14,17
1531,EMBER,,6,2,false,A003-02-05-01-02-03,03,true,true,000B000A0007000100020003,1435,PERALATAN DAN PENYIMPANAN DI KAMAR MANDI,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI > EMBER,23,23,118
1612,EMBER DENGAN TUTUP,,7,0,true,A003-02-05-01-02-03-01,01,true,true,000B000A00070001000200030001,1531,EMBER,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI > EMBER,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI > EMBER > EMBER DENGAN TUTUP,14,14,14
1613,EMBER TANPA TUTUP,,7,0,true,A003-02-05-01-02-03-02,02,true,true,000B000A00070001000200030002,1531,EMBER,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI > EMBER,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI > EMBER > EMBER TANPA TUTUP,81,76,81
1532,GAYUNG,,6,0,true,A003-02-05-01-02-04,04,true,true,000B000A0007000100020004,1435,PERALATAN DAN PENYIMPANAN DI KAMAR MANDI,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI > GAYUNG,59,57,59
1533,"HOLDER / RAK PLASTIK DI KAMAR MANDI
",,6,0,true,A003-02-05-01-02-05,05,true,true,000B000A0007000100020005,1435,PERALATAN DAN PENYIMPANAN DI KAMAR MANDI,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI,"Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI > HOLDER / RAK PLASTIK DI KAMAR MANDI
",29,28,29
1534,HOLDER SIKAT GIGI,,6,2,false,A003-02-05-01-02-06,06,true,true,000B000A0007000100020006,1435,PERALATAN DAN PENYIMPANAN DI KAMAR MANDI,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI > HOLDER SIKAT GIGI,2,1,4
1614,HOLDER SIKAT GIGI ANAK,,7,0,true,A003-02-05-01-02-06-01,01,true,true,000B000A00070001000200060001,1534,HOLDER SIKAT GIGI,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI > HOLDER SIKAT GIGI,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI > HOLDER SIKAT GIGI > HOLDER SIKAT GIGI ANAK,0,0,0
1615,HOLDER SIKAT GIGI DEWASA,,7,0,true,A003-02-05-01-02-06-02,02,true,true,000B000A00070001000200060002,1534,HOLDER SIKAT GIGI,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI > HOLDER SIKAT GIGI,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI > HOLDER SIKAT GIGI > HOLDER SIKAT GIGI DEWASA,2,2,2
1535,RAK GANTUNG HANDUK,,6,0,true,A003-02-05-01-02-07,07,true,true,000B000A0007000100020007,1435,PERALATAN DAN PENYIMPANAN DI KAMAR MANDI,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI > RAK GANTUNG HANDUK,16,16,16
1536,SHOWER HEAD UNTUK MANDI,,6,0,true,A003-02-05-01-02-08,08,true,true,000B000A0007000100020008,1435,PERALATAN DAN PENYIMPANAN DI KAMAR MANDI,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI > SHOWER HEAD UNTUK MANDI,25,20,25
